,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,8.056086280630906,-0.4974571216349763,-1.1048184729328094,-0.27083590184308615,-0.8459587361487343,0.14588488487644752,-0.04133192498073563,0.1135830455238532,0.5864948097288969,-0.44838530315416564,-0.2602915612693096,-0.25309986677823143,-1.154895255909782,-0.24699589527327814,-0.621250098646579,0.2605681129954834,0.10246683750568232,-0.4144131154824834,0.8028217553182297
1,-8.381194175036104,2.9424437613876457,1.5636791353923811,-1.07094462973192,-1.7645809264414338,-0.41666782322463863,-2.113996779199706,-0.9709714052437305,-1.453437149551259,0.3379127468562117,-0.3233939956702948,-0.587974220299303,-0.35910558952395677,1.3879974477186803,-0.08854459785856544,-0.5593644145983288,-0.3207996779484399,0.8303491589773907,-0.023373562557858385
2,-0.025182805240314465,2.8568671930287914,1.3433734697235438,-5.026007953736691,5.854082085262894,3.2563063190260446,-0.9013494843367663,0.4424366963715637,-0.4946558974299416,-0.905409452559388,-0.15560032738574647,0.28344415460159944,1.4582230673766212,-0.03737467089992652,-0.8542719057624221,0.6892729739555232,-0.042739723208787404,-0.3281634505508858,0.5850542255839698
3,-3.144631876562371,3.084321452055277,-0.8720529198031113,2.237305472226775,-0.6550046794233721,-0.5682008416729573,-0.6522927751456773,0.4347926872700279,0.46250270416845546,0.1334287412957456,-0.5034768400040538,0.16360713173573996,0.2981437422592458,0.0975593343524363,-0.22775109437766106,-0.04975216590712883,-0.33131313363063203,-0.25966901841701945,-0.7129859374728507
4,-1.5007921521897143,1.121816904033674,-2.383329880060691,-1.307713057218369,5.009113007959345,1.1196613628010113,0.374880987611164,0.6915137225213204,0.5311037071060939,-0.5197908718170671,-1.6041860117467666,1.4239752712633664,-1.5379084743467246,-0.3457555951255278,-2.3673058469698174,0.1292504639667431,-0.8892000124390939,-0.9452577539492318,0.1634629065917332
5,-4.9375528098268795,-0.4834622143538902,0.9466532817087655,-2.4538525194007206,3.792906377569067,1.164388455858243,0.5873228631964539,0.4272202230223687,-2.3644045231313084,-0.9044494046138497,0.7531788562792308,0.6655914729777234,1.3360726485285443,-0.7728336755113543,0.9079595037172032,-0.5046983275503429,1.3581102496613258,-0.17691638379013547,1.1647040647889886
6,-5.980661965437428,4.90389434763068,4.882366142018204,-0.01317066746991654,1.661437346514827,-2.150983732809872,1.441716798805275,0.5959016612009588,1.1503282464158735,0.8458290332706672,0.054964455517817645,0.08081250038478001,-1.291971203482099,-0.8681376238368657,-1.1003111989181447,-0.4963263568916666,-0.23748727942493592,0.4955749608444536,0.06906053423538622
7,10.408375965009318,-0.4048741196664693,6.935735431685091,1.7891013072130764,1.088398014949779,-0.6681099149738409,1.8951373400163878,-2.3747525421350164,-1.8428026985831076,1.6759497410480533,1.1735712668026328,0.27075575333092944,-0.8332728735702173,-0.2855415278678759,-1.1990074254167549,-1.0768223994315793,-0.44366175859980533,0.6073259802210818,-0.30187449553374224
8,-3.585814316601824,3.7046740169323717,0.2212163856717004,1.8536295877491376,-3.493048813837215,-0.13162529318719843,-1.4496431893963355,-0.3242041711819959,-0.8946674102375652,0.07854138397013333,1.107273998760448,-0.7953334469597053,0.22527858864566597,1.0512236900630607,0.016490316348127698,-0.49243477281878445,-0.07795581617437385,1.4325511890338714,0.34192459911934264
9,1.8752141497145127,2.6942474139574815,7.290143637042269,-6.35634820973579,2.3660246327062358,4.657058450907828,-0.3704351713849269,1.4446703829171466,0.5546278777809373,-0.7101130422549956,-0.21353031002216388,-0.7717281244893255,1.8780618545145331,1.6717187915880376,-2.193804360508507,0.8613682534712686,-0.15657051162343846,0.3625607990592145,-0.26232132629551164
